num,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35
5,-17.33201038,-360.5141682,-50.4873673,200.936788,336.0560124,-268.5902157,461.749537,-73.93712035,-75.00131431,-41.9878123,279.2443963,-14.72929142,307.8219094,-37.31971835,-196.6740657,-95.68173688,800.5705406,822.4291012,328.7251279,132.5299047,-95.1930889,348.1924712,-553.8111747,572.2889204,387.1420953,-1002.285883,-266.773606,-539.8541008,-214.5537881,-1220.648709,-90.41822149,119.7479995,-43.26080466,182.4472197,-3.920930921
8,571.5169852,130.6028617,-476.9254608,-179.18317,254.8872367,-197.3543424,161.7104512,71.43290919,85.38141699,-680.0700411,237.9297894,-128.7379983,107.0207722,85.21504817,-79.86851505,-38.67543083,385.2886561,29.12913227,780.5672348,-267.5187457,97.70604989,-49.60976942,-1021.081754,638.7993742,-33.68641926,-339.4788566,-342.9289449,-9.15640153,-865.348356,-525.3202972,-762.3686096,105.6874455,-197.2017399,-54.0260638,-201.5796742
9,234.3365687,292.7619056,-170.6117173,95.06132214,354.9496405,34.82309444,282.1820322,-77.80591559,4.721845318,-317.3393326,-63.08782092,-58.46645251,-18.18917146,169.7381272,-58.24295787,393.0476286,90.07581246,-269.4336596,873.3568831,-29.6096468,434.3937294,-219.6018817,-318.0255354,213.6236254,611.264414,539.2603256,19.8493668,1.020849455,-837.6763354,-245.7478797,-445.5390025,-54.29287746,-317.5326334,285.5100806,-259.1964959
2,857.3049356,80.10948113,-105.4155675,114.7643786,-92.88250577,117.5227839,243.6518794,97.39830274,-162.0229325,-197.6127048,472.8867426,-251.9409209,143.2226973,127.6757483,-222.1872277,188.7292759,553.8165975,245.1684259,366.2401258,-367.0737996,335.3450097,124.159841,-583.2940569,300.0328615,469.2078781,-774.9553455,698.7039685,-408.1786403,-701.4594444,-101.5240821,-134.9666771,287.7677717,135.0819226,-242.2457167,9.163820474
3,175.4672806,-286.0518797,465.8731955,-134.8216809,-12.89562084,204.4004112,451.4180528,-88.14457731,-143.9285257,-129.0014218,35.28490459,-198.5190833,-48.10404369,163.7082304,112.7364551,222.6170695,6.696154836,537.6564442,65.17758644,-59.38805469,62.03636431,83.89165851,-834.5253106,216.3675589,372.3066837,-923.0044339,-685.3955083,333.2446074,7.678881744,-421.1126964,-654.732657,440.4642916,-215.9021898,-246.9232183,500.7660335
0,-256.1381659,-55.89919101,-96.02544947,192.6936364,-170.7640743,18.3642707,-151.2915138,33.28303131,-78.01635944,-298.5432668,71.62625155,29.48442717,-11.39901005,-219.3199006,-225.875573,915.5875222,-146.6637105,398.0137975,220.9215735,-443.0941028,-483.8747367,21.38852217,-643.6777534,166.9732811,82.06388101,-903.6870199,-110.4165268,-60.40211152,-119.0557363,-78.73727537,-405.4114792,355.1653529,-401.3293709,219.4929396,226.473721
5,-72.0559698,-544.7178742,-56.20470478,-336.467913,326.3462732,-232.7797079,27.26296292,-255.6848095,-33.3693101,-118.0172414,205.0380474,6.060592292,236.1424975,191.3914291,-101.1947599,-527.4820042,506.7993794,229.5785791,-49.54195764,50.79422906,244.8530513,158.9088773,-882.1024176,154.6519064,33.7608864,-130.9075449,-436.0139509,-198.1440835,-233.7139173,-530.3709788,-214.5437881,468.8225804,62.83182948,140.8843881,-39.51889579
1,359.3382102,-255.6816344,71.70404571,17.81314594,75.72388889,-64.7111905,103.6531165,-38.01001906,-84.46341995,-121.5229194,6.41107564,110.4081876,1.82600981,-27.87645096,47.97783555,-576.674474,-361.4022536,32.22554651,308.7930201,-454.9583313,-1.31832385,202.5786901,-212.5611088,501.5619581,-50.9310101,-104.5341089,14.57673161,-144.9744053,-48.20802618,-184.7850526,-41.82892715,84.31526063,-103.7339669,-44.47487208,-19.19920298
4,260.7068086,-99.32121859,-72.7680544,183.8305913,471.0083715,79.91570951,268.9832573,-57.0342458,-71.70758856,-425.7184234,37.32795696,32.13454725,17.65063976,198.1687328,-37.54397619,-163.7714273,890.6678737,165.80735,798.3684835,-268.3855133,-351.0326167,515.5235594,-388.5964978,-15.15942503,81.43012336,229.0469046,184.1379927,107.2485599,-387.4182537,49.19419757,-427.9655946,259.8047085,-372.7489483,-94.07392938,168.3165323
0,-541.9911872,-862.9700369,-111.9499816,-102.7886621,37.94206431,177.0087136,119.3727248,94.72883095,127.138863,-371.9385295,137.0679738,-158.1135919,80.74890224,178.7660339,-340.0590558,465.6450634,-32.29517719,509.6729522,-133.7072098,-118.6565379,-123.1878816,236.6013056,-486.9151318,182.7088232,377.0992976,-92.58338743,460.9199406,-864.8346771,-258.0360743,-448.7735357,-439.4729699,417.3754001,192.026186,-230.5580419,57.44760888
5,125.4281344,-555.9129822,243.2592379,-232.315604,167.8497109,-101.928276,76.45100937,-285.4376127,-146.4040989,-49.41771203,59.45073484,-6.36656812,26.81430742,23.91571507,67.74239747,-409.3794451,218.2665947,261.2239057,-388.9289122,-182.632841,231.5912054,144.3837696,-483.2194528,205.780278,309.4700881,-195.7971906,-214.6806197,-675.9535297,-151.8982305,-473.8119837,114.3987246,278.1011307,-1.631389641,215.2235793,105.3629776
1,146.187744,-161.9442974,-19.8565654,4.109521141,57.23611947,-96.14189175,223.8296461,40.65734561,-104.4755721,-200.3934605,-5.55956567,-48.97029862,3.50761225,-7.568280872,42.21955426,-787.1303832,-326.6169266,221.8511842,-24.99898619,-40.08328261,-50.85063689,-351.6444628,-366.7486833,598.3737612,121.7371299,-120.37253,-29.22991237,-86.90319361,-152.4677812,-111.1838204,-145.609801,108.384016,-103.3487514,-64.76396645,-0.301256594
2,299.0990326,-247.6863183,211.2622664,323.6211953,603.3065349,23.44918628,24.5806259,-159.0280545,-132.4961962,-249.7509896,38.19630952,-212.8189339,159.0524936,58.5139892,-140.3130279,-330.1756447,24.70441334,35.74942198,854.0412658,-389.8735257,-325.3804958,273.9341927,-878.0015435,271.5196595,424.7172456,-225.6730125,836.379038,490.7894397,-342.6717106,54.34562944,-589.2319453,464.8832745,-191.5218408,165.7231322,240.1822186
9,110.7286618,257.9266467,-259.9556016,-33.90987112,157.384524,-1.495883838,120.2853608,-9.669672407,-256.767192,-196.2158931,45.32172151,66.58249016,43.94380123,180.5587775,-176.2156416,693.1775316,-64.96251255,28.18205411,383.2370456,-4.446004057,440.563356,-357.6247138,-376.4450602,221.9632622,435.8573569,445.0155629,149.4424127,-331.5940655,-862.0009444,-185.5656147,-207.9100366,24.55136372,-251.8845104,-24.06107321,153.1757249
2,357.70225,-127.0832184,57.81799189,183.3844148,1.860419609,74.83776593,490.3407489,98.75103337,-135.4487708,-121.0386064,222.4440868,-32.87762428,116.8416441,207.9694734,-131.8900728,101.788434,411.4870226,27.47186308,295.5046584,-447.3989046,147.7099594,165.1495414,-308.409184,63.64205151,293.3665782,229.0741863,399.0704852,-552.8453365,-774.5958166,-62.37283209,-82.12007579,114.3761725,-147.9785763,-154.2436362,333.0706532
4,257.8215563,-320.0314457,-477.0441942,28.6250322,85.87459897,-32.01331116,480.982373,207.272783,-232.1094284,-106.3239558,51.29694017,132.8730533,32.16724517,-355.0643397,60.26792597,589.8784185,1071.585951,544.9558721,-16.47560388,-374.9842309,-131.4118712,-187.7891686,-371.3571327,247.4875341,176.3459389,-236.4540877,394.1121788,-629.0481354,-292.563799,-403.2429997,-404.2168835,153.2260356,-134.8859101,-124.3917207,-16.48114119
1,-20.9870302,103.1195467,-204.2583453,-70.61267117,529.8852211,-29.76039068,413.8103982,73.62816888,-28.46473205,-254.0340476,99.64257499,-0.883094777,-15.95655312,-2.054719031,-15.4148151,-895.3037394,604.1608654,269.2927155,-53.18211414,442.5964972,-307.2135124,73.45001241,-866.0889926,589.0279709,512.036288,-295.8968264,119.301607,-177.1113043,-260.751085,11.9930531,-483.2481436,208.5307885,-153.9068106,64.65460163,136.9259634
6,-63.16317866,476.6213205,-475.5329213,482.6457266,550.1602622,-67.17150713,286.3996608,58.9511612,-258.4514007,57.5286647,75.55744455,-25.11945055,196.7040969,164.8110839,-278.0834698,418.7874667,262.5694307,562.5802575,743.2700792,-196.3389403,-658.5578483,-432.3671764,-558.1330203,403.8060975,248.4028115,-412.5532079,494.2246728,153.3966297,-346.1691132,-467.7124173,-739.457063,-199.5917158,-162.2894366,408.8001905,-9.012492946
8,-30.12934012,52.97955359,-225.2525589,282.5665416,139.9049578,-254.6718306,365.0747108,-287.4743882,-157.948304,-38.89819329,223.8082854,-62.14699138,123.4309004,11.96392102,-13.59898237,-445.7462395,63.02806915,89.83283757,491.2059539,-230.7908876,-224.9739652,12.68597666,-447.8943729,676.7716521,208.0660835,-148.1139874,-330.957572,-189.9258646,-314.7339213,-246.0785331,-148.9900047,-63.0662037,-325.7474967,-300.1407006,222.641817
0,-131.744928,-103.7244206,-387.6417683,-75.40073826,119.6736303,-416.3704352,0.996956522,334.966735,-168.3071115,-443.2318857,80.37328827,47.97687408,81.96474183,53.62627081,-74.79760148,649.4012546,511.0155835,781.0238202,535.4106962,-498.3642469,-299.8707462,-466.1620662,-526.1466512,560.0385309,-177.7113058,-524.9708732,107.2105169,-466.4707818,-676.6798016,-319.2402709,-476.2434205,255.4734845,110.2026325,-161.757781,13.86152879
4,14.04237017,-371.1435322,-562.9333594,334.8203566,570.6444984,-121.382212,323.8373569,-233.3288523,-185.8210218,-268.4141003,199.1467586,185.594905,39.94751779,-16.08626385,3.847972272,1017.179352,928.846215,369.9238203,5.999069704,199.6510593,46.98891621,83.64167671,-881.8858107,614.3165297,218.8577842,470.6054045,162.2404977,-3.99506159,-388.5362501,-565.673632,-704.9933777,362.9290144,-741.6811096,-171.3681424,276.6903652
9,-56.16050612,161.3439759,-251.4922339,281.2512217,254.3292811,-405.0624775,465.2035917,-144.6506509,-182.0668236,-442.450333,112.4623566,-55.07356921,-11.24550954,96.07310886,-60.30771563,-19.74536417,874.0630931,-417.6892262,676.8572051,8.933174968,-277.6825008,214.3807237,-844.28309,368.0650027,193.5338834,302.2710899,-326.6288687,13.76278735,-647.0634966,-639.7105436,-585.0329831,29.86385926,-23.05318365,162.7790838,-17.75332155
0,-441.8942225,-792.5864465,-55.51150127,-241.1349425,76.67541313,-255.412362,515.9930447,32.96366295,-263.5861155,-413.5025441,199.2409018,68.34425178,58.60460526,228.0142676,88.76046889,983.8322924,423.288648,358.2411231,393.0067362,-257.1800408,87.88622574,298.7854236,-924.0691327,715.3043773,467.9986429,-310.4857947,-283.7210941,-1010.366319,-263.3069095,-793.9385307,-836.7171777,257.6793989,-565.2072979,-291.501145,-21.17762958
0,-270.1804962,-74.81338129,-248.4399727,168.4186948,-182.8954732,-193.3305968,214.4787015,10.87935579,-66.213015,-104.8734047,78.35448195,-96.42734826,15.38456405,-253.8409956,-9.039475767,369.8607505,-128.0240587,-87.77140627,-56.50219359,-103.6616359,-213.308701,173.9456072,-254.7920248,199.1290702,85.11921097,232.8867044,347.4448837,-752.7605512,-32.0007005,-119.3797925,-460.9953375,159.702818,49.16545697,-148.2230896,-21.38974019
5,-466.5993263,-264.0007849,278.7859633,229.9709942,-141.3438547,171.623939,632.6930356,-50.84611192,-197.2710811,125.3415203,109.6866904,7.552164477,-90.15422839,-32.65374311,14.07253525,238.7797625,226.7680617,656.7588289,255.116928,-47.51188413,73.37858917,29.56122448,-466.7185672,220.878542,755.9509393,-1184.645581,-328.1304021,-430.2663431,-124.8351296,-345.6265679,-289.7181407,-218.4206808,-642.2671542,-193.7306234,222.2102302
9,-122.9398534,99.7594608,-159.7732961,138.516553,245.6422216,-344.690183,344.5648749,-207.0791265,-311.3887244,-245.0993999,143.0678071,-11.25206335,-121.1628077,7.825164431,45.9211764,-376.4110356,659.4777265,-350.49342,309.7788073,19.88130889,-635.2609782,210.1077726,-758.7346103,243.8521768,181.1471985,151.6927727,-259.9996545,-106.2111587,-350.6059494,-372.4922316,-467.4155076,-33.72178016,90.82125689,-20.40204404,-56.5327201
2,683.8502698,120.3531536,-197.8301889,-236.9261617,-132.8958618,317.3629657,-27.82153847,-87.12391532,158.2197174,9.064442213,115.9248205,29.9916352,-79.0410052,100.0203889,170.8557059,287.5183624,85.00996791,269.4064226,230.8661251,6.528838221,-31.2725623,67.65164383,-822.3130682,329.981261,-82.69354672,-906.3395708,-521.9193216,157.5652403,-1049.596224,57.80704996,36.47480426,222.8472951,-306.6401376,-161.1824175,226.7837605
3,-100.0232722,53.47786032,260.3301691,-175.1467196,154.5277339,75.27149179,115.6297705,-107.7254569,-146.7083142,-100.4703329,403.2432717,38.80928214,151.3302108,-73.1198706,-207.6345149,-272.4391045,-8.371991388,117.0337696,560.4438282,218.0061804,27.74162959,179.4415448,-532.0790249,391.9449062,256.745842,-622.3898305,-292.574017,212.4935967,-4.640040591,-51.34700298,-161.1061397,355.1059214,-105.3219998,-35.73837425,-52.08864389
5,-15.90269352,-308.3425878,-266.371707,38.0050489,94.90375162,-194.4623803,114.8372013,-253.1063129,105.8346379,-129.9155709,-5.012756821,-157.5727674,20.01863827,-86.51978839,200.4795648,-160.9681556,381.5854592,191.8395573,-109.064622,-142.400102,-304.3498063,46.99834574,-449.1343343,189.0281456,14.46263517,83.94185389,-401.4640632,-616.2054577,-27.36875525,-103.9585551,-226.2389556,503.7575651,-302.7920964,360.3143225,-76.88448093
9,375.3385561,-57.5687832,-464.36706,-376.0681946,-5.181572021,-141.6718823,311.7511837,-285.0510111,-284.3763312,-269.6715002,88.42770797,-130.7421497,-28.19340383,-90.04047151,-31.8994923,130.9888932,649.4719641,214.8002264,28.48545329,-681.715518,-51.05460862,-390.9719983,-408.2743718,563.0246946,25.20753283,508.6944729,-108.3832568,-221.049731,-450.3244933,-357.7192786,-371.4467927,63.72700845,-152.2199641,307.8201895,-13.18032605
4,-89.80743323,-173.2254593,-231.6477526,-17.89869483,496.8657867,-145.842602,351.4603047,-225.6186038,-209.1821481,-224.6006373,131.8315378,-227.6761172,-178.8749263,43.7666381,6.815613983,-341.3960912,566.4607492,269.9130234,228.2441135,328.0215538,-414.1523557,-11.34109927,-669.6487154,207.8836042,142.509188,234.3581391,15.89202138,238.3045906,-115.1388377,-532.4659822,-450.3353691,20.4980247,-332.9520979,-1.930576977,150.078974
4,7.209252266,-34.38151137,-235.3166637,-58.94833813,431.0052498,-207.3712079,247.2889087,-135.4640599,-139.6043223,-272.7884366,82.15450901,-11.85133199,15.93473997,34.30720839,-24.18814809,-295.865256,565.0562605,-327.7322127,345.8685112,-134.7804205,-566.8147861,-23.8499473,-773.5091158,402.1709183,125.6821611,197.6770691,-152.0131798,167.1240859,-207.677105,-605.1791612,-395.9066056,-4.456167682,-137.1369318,82.41297853,-20.7155996
3,-347.8158365,66.11090669,165.5835387,-202.3529964,181.7731696,285.4031521,368.46868,43.16144638,-48.56956084,-273.3470741,-31.02225355,63.0364809,210.0924009,19.76951572,-46.87279619,-201.2015643,333.7086639,299.2735248,511.1091764,448.7456898,81.77284267,-134.7395767,-510.0275019,335.4956699,161.9345901,-444.1548872,-458.9387486,67.4807126,-232.9043006,27.11995504,-370.8020328,120.8057783,-33.59389557,-296.788737,-19.01502164
9,212.9360081,-131.7914886,-605.1412338,195.2509294,-36.76274665,-379.3829273,400.486562,-76.35630372,-311.8888683,-307.5917415,-84.02503268,2.404605604,-55.84434934,-3.467250424,-190.8632382,298.6457661,918.7422522,-209.9949857,-20.78815583,-388.7446422,79.51278796,-129.9162492,-958.7975642,280.6298565,296.9157974,453.0262979,-56.03681909,-122.3695358,-709.1667529,-592.0622441,-337.442981,246.0786121,-459.7590023,108.0660978,319.91828
2,54.1341337,-294.9878845,304.8594979,310.6650274,236.8479138,-177.7103614,564.2967828,212.9059864,-198.3689631,-153.5895495,-154.1974049,-246.9406716,-101.3718464,-52.2198369,-104.9805747,-377.022552,-86.44568036,264.2182609,342.5247856,-30.92954106,-145.7598463,145.068903,-406.358145,175.2708653,262.5377896,414.0605671,295.2720832,-60.99063865,-509.6381431,-354.6670437,-269.5121751,15.66783925,-321.8222425,124.1892699,238.4190513
3,572.6779606,171.6629492,-25.23280152,-224.8359967,-73.28522551,253.7541388,91.01809616,-187.6233702,221.7190803,128.0487551,274.4332421,-94.46749549,-35.41022414,71.19685301,-169.52768,363.8285059,194.4128593,33.86424063,269.0220974,-4.707768886,443.95384,-8.622196017,-497.7091997,352.0800957,380.0527366,-704.0904959,-632.6354573,414.2695574,-694.3382725,-225.6823024,-140.5153314,366.976588,-271.463071,-88.18453161,47.59199398
5,-164.35628,-273.7952354,-75.03743616,-121.5411529,187.9236518,-105.1053492,362.798112,60.46523447,-282.1180706,-121.3141234,213.8032645,3.948569251,432.4304728,-15.94376387,-75.33351483,-419.7845689,779.4112563,496.3274648,121.6836538,96.1308168,-90.38656025,501.7054125,-926.6286421,664.67332,463.2605968,-1079.272824,52.00570684,-726.6927227,-471.2797125,-545.955635,-169.5011733,-146.5322677,-168.3564523,37.60255227,137.676018
6,-340.3327849,-589.7513077,-215.2742649,37.9334484,503.5971071,-42.70734896,359.3335162,313.5986184,0.335408668,-89.6168395,-16.26582623,73.18180159,177.7192719,40.81607491,-153.3505217,-323.4744205,493.1834107,710.8911497,599.1482583,227.4507721,360.5588975,-52.58966654,-661.0262162,129.0467917,-102.3059594,-445.2570448,203.4534946,-188.6287641,9.653329828,-637.5238662,-445.4312821,-312.8626397,-78.64183773,-0.206476077,45.46722652
5,386.1609378,-406.3087797,116.4408678,157.9110197,262.4474174,190.663452,105.8321477,-98.09101169,-93.25277671,-229.073672,262.6730209,83.33286838,81.56389306,238.0992372,80.61233389,-287.5599988,-21.6188415,467.4795865,-61.01072282,-56.75706431,-76.68046004,79.90185028,-258.1427946,99.52359566,112.455599,144.4263549,37.30872165,-146.1164876,186.8024775,-70.73008043,-506.7349593,413.7223543,-48.90578707,-193.467356,-195.0848894
2,320.3890437,37.6732348,-170.5475447,-127.2683371,182.7522107,-140.5999244,-35.09848497,157.5835402,6.677671669,-300.4063919,-99.87735038,-199.9841497,50.16340791,-2.52335915,-75.28402502,-227.0356882,555.8965319,-129.3704445,649.3928795,-100.4373109,-54.9240465,210.623611,-475.0122754,221.1540146,117.3255097,-534.9692579,363.6410818,-214.296068,-190.7657503,78.69076728,-229.2172487,193.8766297,-135.9996129,154.6487934,78.06771361
7,106.1234884,-104.830986,45.25737487,65.40492954,644.6601505,-298.7892533,268.2944294,-244.7323526,-75.77872977,-224.2298374,46.24526217,140.8377234,-107.0495543,32.52448426,-105.6379376,-217.7981407,522.7633013,-257.8387078,484.9696777,-111.8380555,-104.7526989,222.0678506,-893.7313741,89.66393191,92.3367568,423.0357837,-45.19496661,-167.3296628,-113.7635857,-202.9813893,-435.7482876,254.2413465,-748.4366675,-109.3378336,-33.37185749
2,1159.144715,-125.9228192,-2.51202233,39.09256597,169.8493011,218.2984663,116.2460473,2.99967721,-63.75241123,-27.42944787,333.148003,-178.7339369,105.8657499,-173.7087367,-128.3636244,468.5799449,409.7318554,348.5174724,388.8798596,-258.068847,390.9059618,88.89120625,-731.5872328,251.5482081,120.0667492,-852.57198,815.7368759,-104.8990869,-457.9523649,16.34297401,-157.0261793,531.2643561,-284.738935,-59.12337408,258.1794532
4,558.8286432,-345.9801711,-760.2027809,5.118631359,90.32641029,-151.8140859,480.7787989,-169.5902521,-160.1901127,-110.193439,-171.9892907,112.9489948,244.9053578,-291.0725832,40.98914091,289.1549913,902.1465637,200.0924995,-394.8490227,-472.7999506,49.55354405,-223.0848953,-440.3670276,517.0580752,114.3699415,357.2283861,-108.9942785,-35.95544258,122.2000991,-770.3353699,-606.8911839,475.0396947,-326.9386644,-4.202344353,2.582925833
2,757.0481591,105.6684891,58.25100755,-41.71387971,203.5773609,208.4843208,599.4611664,339.1644544,51.700365,-321.2644485,1.402735727,-247.0351431,-8.323006062,-67.68259305,262.0240267,-204.2221438,278.7505999,116.1246784,537.2736408,-322.2037794,-7.572900169,59.47594525,-728.1568301,92.9923335,189.5142328,-110.6179514,795.9519906,-319.4733493,-869.6853295,-99.64815961,-407.1329849,358.7991652,191.1847348,-254.4108169,-175.3833204
4,-256.1348935,-181.6125535,-518.4805449,149.8472387,47.02606036,-98.54264449,428.382333,74.49800811,-41.68544347,-238.5826915,27.42521651,-121.3484377,-35.64352168,-96.74255223,-84.909343,488.6090103,508.8911906,89.51559782,145.2769114,437.3878077,22.07117774,-106.1202016,-654.2496436,535.6121919,35.10906401,494.0964057,124.2441273,-28.99857803,-536.0697502,-389.5140559,-233.5563275,223.6841324,-551.1592116,214.3663265,218.8490489
7,65.6135245,47.4994785,1.505847464,-92.08525295,45.69560447,-106.2675734,94.85943106,115.4647396,7.061239252,-167.6670179,-19.21626898,13.3657187,32.90751103,6.923964651,37.93809494,-464.6274684,47.32955075,-34.14207239,-119.1063032,-250.6158685,-215.1262461,-260.7237007,-312.0938338,382.720109,235.7120547,-202.1304164,-83.41725925,14.79534599,-311.8871462,-8.465636234,-141.8362519,89.01958824,77.79251677,-84.17278602,-59.78302607
2,771.3305268,-334.6249406,3.046906796,305.6183703,102.7956499,172.8088317,-72.29942704,-5.556113574,-242.8981473,-5.705483449,461.3353912,-147.4608351,132.1162023,72.47836417,-172.0066726,417.8689405,384.3287814,372.6285962,272.5369576,-340.7141144,510.4004107,121.1022523,-559.159198,228.1680767,334.1847574,-384.4103679,1052.981239,-20.39649973,-326.2935715,30.6165444,15.27818175,308.1569793,-433.6560774,-11.22146919,205.9126821
5,354.5024948,-487.6097888,47.04777457,34.69791438,341.7808837,81.14152368,20.48171817,-203.6065594,-304.3412819,-261.7515628,176.4435028,118.6723111,142.2987496,-68.27037472,107.0391118,-305.2972979,241.9110228,333.2916512,-90.15791581,-192.6878132,-42.3879354,124.5595096,-429.9865472,52.76894369,87.76128837,222.2379849,232.5870602,-285.3089762,59.93542792,-54.52612762,-436.5131404,492.7513575,239.6133484,-186.5677446,35.47097856
3,120.3492104,-172.661588,24.23497789,-199.1153668,181.3313024,-572.52226,150.2207743,210.9803408,-190.780637,-252.1306268,188.1905623,-108.9836119,150.9799882,-39.35489443,-42.19213696,-795.4427911,435.7509322,-106.77817,454.8301285,-94.33663067,-10.37797475,242.7527547,-844.3652028,350.5945693,263.1884004,-741.0759997,-177.9488884,-163.4379305,-39.50418653,-347.108368,-421.5608173,228.9271112,-25.11282981,38.97518211,-108.4397564
7,712.483672,-225.9168978,-380.1506901,-184.7809954,-265.5599632,99.18196688,670.1453723,-156.8578288,-63.21986738,-322.010624,61.64135109,20.84691437,130.6842567,100.7765316,-111.1803498,-241.8836935,636.9179617,535.4581534,253.1676588,-879.8233433,-12.43894404,273.6578215,-378.0654837,435.2530662,207.333326,25.09187841,-279.1770635,-661.6052848,-511.0514565,-359.4474267,-234.4225757,220.7272731,18.98309768,-198.9022322,158.1754854
6,-408.9921891,169.5076927,-94.07259592,222.6500267,300.5691227,75.62246414,285.2409504,100.3428,-413.2202281,-495.1496755,89.10396256,154.9916123,-44.9486266,5.958911704,69.07325481,494.4246458,327.0179738,830.5269712,424.1020907,-402.4772764,-720.9284921,-185.9086192,-493.2583835,38.32933735,257.5095054,-487.748267,134.2048948,-182.9314158,295.9028994,-77.74605677,-964.512645,-80.21379565,-359.3331477,-183.4649296,19.05446013
1,-13.53222135,-270.8873889,-107.0717804,-15.15031275,277.4335663,-144.6117039,304.7932369,-24.75739607,-120.7204603,-322.9367779,46.67758737,20.70959353,-52.53669439,2.337164649,-87.23261928,-1201.089047,122.5858951,131.0079414,-247.652405,71.17312062,-69.21286502,-334.7696352,-942.6035572,450.728744,464.1665941,-122.2504359,-77.49179013,-168.2489501,-250.1873821,-127.4223372,-278.1326806,156.5003326,-171.4469787,-142.8836771,74.50926891
0,-757.9279201,-246.039135,-159.755797,358.6410813,-580.2359393,-37.619195,305.344973,-152.5831863,-104.450462,-236.1835406,174.6128616,-39.49458776,74.5296389,-81.53754944,-113.0154676,830.5490301,-384.9205866,185.8886167,-71.97856953,-143.9225647,-306.1320829,427.8857604,-909.6764458,368.6894752,517.5853812,-522.8714334,-525.347225,-908.6174767,-697.0052813,-258.6396687,-528.7504827,415.8224037,-472.0747653,158.8591314,164.2824123
7,-124.8227308,529.933904,-133.2049866,35.4255397,184.8622577,-14.07153768,640.9339569,-62.26295651,-232.2419102,-14.00595333,-39.123972,31.92807841,138.1014383,234.5177693,61.75999337,366.1481722,-2.388075875,-281.3989801,769.7014732,206.8500679,180.1046191,-282.6124082,-253.7794664,289.6137516,603.9755204,427.1087362,-175.000158,-508.9970555,-177.2055419,-173.5684778,-383.0294115,-304.8467501,-412.7407099,-65.15049847,-50.88314489
5,-227.1586915,-330.7834227,-82.79869216,-60.31902342,203.9201301,-115.4105364,192.4669987,-274.2771978,224.2371457,-216.9603878,201.8914195,77.84900745,94.34652635,42.52629268,36.24111023,-254.0124722,627.8760438,448.2994673,-78.97050495,53.63344893,-117.2960866,295.7732021,-540.6905012,91.2991502,-21.19714343,286.4073383,-577.1660359,-311.9358922,-266.3333391,-204.8862365,-188.0717361,406.5330044,61.46713314,309.2438459,31.92778144
4,597.7818056,-642.641791,-481.4389319,-19.07709819,143.8675756,344.0482882,518.3588301,98.64959782,-158.9416934,-340.7741624,-223.9556213,162.2340661,255.8550365,-107.9442142,-28.089337,253.2391221,366.2744217,508.3201864,-58.43276043,-470.0040698,101.0806179,-144.9762924,-489.9757077,457.6342219,75.89087444,468.0412855,161.5624011,120.2835599,71.42313922,-449.4378095,-585.9491921,568.6868076,-594.5004558,-265.5562205,51.86871687
5,79.43617658,-445.3944068,-82.69338524,22.83769846,270.1851517,-258.6677716,52.49726543,-191.65197,-23.579668,-67.92995191,51.39155536,-74.35198413,39.2153752,-106.2014348,177.2183349,-68.18593427,401.5835333,161.0510849,15.1670719,-110.9140471,-246.6467569,142.4282864,-379.7558106,214.2872764,-82.09735013,-98.38733847,-64.22717382,-511.5976394,189.2509058,-372.6061963,-215.023093,508.3080109,-178.9361727,439.2863605,-230.5036006
1,77.80148615,-223.4255353,-65.19201634,-62.2464751,64.59114604,-68.59440521,81.97607152,-5.656655532,-91.12964192,-113.9049788,-16.18824319,56.64371899,0.777475603,-6.01989592,-32.18513065,-638.8396155,-280.2033133,35.75534832,25.689758,-220.2351485,-39.18501402,-281.3584772,-309.0536511,573.373217,103.6894115,-168.3922756,-9.057050334,-126.1662599,-75.61081775,-99.83608754,-66.77597579,44.98030047,-126.276392,-5.206419889,-18.25381991
6,23.22718003,-294.4943581,-495.6320543,95.40830229,618.0368642,50.55653332,421.9128081,344.2615323,-162.315604,-226.9123566,171.1483911,-83.48078406,107.5607056,115.0608179,-124.8167854,-203.837232,644.7696166,1075.502309,439.184335,48.60730881,-184.4381249,-315.6840645,-730.9730807,171.3827766,536.0325894,32.74386146,884.4559198,-104.9902141,-123.380675,-702.2598248,-497.0788173,14.4489817,-92.41765108,-205.492242,114.793596
9,383.3499269,-404.9262168,-410.9396297,-393.5040263,54.45546275,-116.1754177,514.5397219,-327.3361385,-144.9189939,-88.07215842,-7.339661408,-156.4482615,8.829454357,-141.0482981,-133.4516241,-246.7094966,790.8620039,476.6974189,22.58862598,-737.3022232,195.6404894,-100.3007539,-441.8644408,404.556078,202.2995347,185.2805595,-352.0568973,-150.0466022,-307.8746667,-814.9055443,-272.6996576,104.7846802,-16.85081449,15.7851523,290.1954004
